Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","89","Guatemala","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","334","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3012","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","784","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","247","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","90","Guinée","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","500","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","269","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","175","Guinée-Bissau","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","52","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","358","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","40","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","91","Guyana","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","466","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","744","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","349","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","82","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","93","Haïti","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","275","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","228","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1230","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","2808","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","78","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","698","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","3189","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","86","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","99","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","408","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","77","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","99791","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","147342","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1844","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","21885","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","75","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","11062","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4485","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","100","Inde","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","-16","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","10239","S","Données standardisées"
